INFO  - 2015-03-04 21:47:34.419; org.apache.solr.core.SolrResourceLoader; Adding 'file:/home/hadoop/solr-4.10.2/dist/solr-langid-4.10.2.jar' to classloader
INFO  - 2015-03-04 21:47:34.420; org.apache.solr.core.SolrResourceLoader; Adding 'file:/home/hadoop/solr-4.10.2/contrib/velocity/lib/commons-beanutils-1.8.3.jar' to classloader
INFO  - 2015-03-04 21:47:34.420; org.apache.solr.core.SolrResourceLoader; Adding 'file:/home/hadoop/solr-4.10.2/contrib/velocity/lib/commons-collections-3.2.1.jar' to classloader
INFO  - 2015-03-04 21:47:34.420; org.apache.solr.core.SolrResourceLoader; Adding 'file:/home/hadoop/solr-4.10.2/contrib/velocity/lib/velocity-1.7.jar' to classloader
INFO  - 2015-03-04 21:47:34.421; org.apache.solr.core.SolrResourceLoader; Adding 'file:/home/hadoop/solr-4.10.2/contrib/velocity/lib/velocity-tools-2.0.jar' to classloader
INFO  - 2015-03-04 21:47:34.422; org.apache.solr.core.SolrResourceLoader; Adding 'file:/home/hadoop/solr-4.10.2/dist/solr-velocity-4.10.2.jar' to classloader
INFO  - 2015-03-04 21:47:34.589; org.apache.solr.update.SolrIndexConfig; IndexWriter infoStream solr logging is enabled
INFO  - 2015-03-04 21:47:34.597; org.apache.solr.core.SolrConfig; Using Lucene MatchVersion: 4.10.2
INFO  - 2015-03-04 21:47:34.748; org.apache.solr.core.SolrConfig; Loaded SolrConfig: solrconfig.xml
INFO  - 2015-03-04 21:47:34.756; org.apache.solr.schema.IndexSchema; Reading Solr Schema from /home/hadoop/solr-4.10.2/example/solr/collection1/conf/schema.xml
INFO  - 2015-03-04 21:47:34.802; org.apache.solr.schema.IndexSchema; [collection1] Schema name=nutch
INFO  - 2015-03-04 21:47:34.985; org.apache.solr.schema.IndexSchema; default search field in schema is comment_content
INFO  - 2015-03-04 21:47:34.986; org.apache.solr.schema.IndexSchema; query parser default operator is OR
INFO  - 2015-03-04 21:47:34.986; org.apache.solr.schema.IndexSchema; unique key field: id
INFO  - 2015-03-04 21:47:35.093; org.apache.solr.core.CoreContainer; Creating SolrCore 'collection1' using configuration from instancedir /home/hadoop/solr-4.10.2/example/solr/collection1/
INFO  - 2015-03-04 21:47:35.113; org.apache.solr.core.SolrCore; solr.NRTCachingDirectoryFactory
INFO  - 2015-03-04 21:47:35.123; org.apache.solr.core.SolrCore; [collection1] Opening new SolrCore at /home/hadoop/solr-4.10.2/example/solr/collection1/, dataDir=/home/hadoop/solr-4.10.2/example/solr/collection1/data/
INFO  - 2015-03-04 21:47:35.124; org.apache.solr.core.JmxMonitoredMap; No JMX servers found, not exposing Solr information with JMX.
INFO  - 2015-03-04 21:47:35.135; org.apache.solr.core.SolrCore; [collection1] Added SolrEventListener for newSearcher: org.apache.solr.core.QuerySenderListener{queries=[]}
INFO  - 2015-03-04 21:47:35.136; org.apache.solr.core.SolrCore; [collection1] Added SolrEventListener for firstSearcher: org.apache.solr.core.QuerySenderListener{queries=[{q=static firstSearcher warming in solrconfig.xml}]}
INFO  - 2015-03-04 21:47:35.149; org.apache.solr.core.CachingDirectoryFactory; return new directory for /home/hadoop/solr-4.10.2/example/solr/collection1/data
INFO  - 2015-03-04 21:47:35.151; org.apache.solr.core.SolrCore; New index directory detected: old=null new=/home/hadoop/solr-4.10.2/example/solr/collection1/data/index/
INFO  - 2015-03-04 21:47:35.151; org.apache.solr.core.CachingDirectoryFactory; return new directory for /home/hadoop/solr-4.10.2/example/solr/collection1/data/index
INFO  - 2015-03-04 21:47:35.165; org.apache.solr.core.SolrCore; created json: solr.JSONResponseWriter
INFO  - 2015-03-04 21:47:35.165; org.apache.solr.core.SolrCore; adding lazy queryResponseWriter: solr.VelocityResponseWriter
INFO  - 2015-03-04 21:47:35.166; org.apache.solr.core.SolrCore; created velocity: solr.VelocityResponseWriter
INFO  - 2015-03-04 21:47:35.183; org.apache.solr.core.SolrCore; created xslt: solr.XSLTResponseWriter
INFO  - 2015-03-04 21:47:35.184; org.apache.solr.response.XSLTResponseWriter; xsltCacheLifetimeSeconds=5
INFO  - 2015-03-04 21:47:35.275; org.apache.solr.core.SolrCore; no updateRequestProcessorChain defined as default, creating implicit default
INFO  - 2015-03-04 21:47:35.280; org.apache.solr.core.RequestHandlers; created /update: org.apache.solr.handler.UpdateRequestHandler
INFO  - 2015-03-04 21:47:35.280; org.apache.solr.core.RequestHandlers; created /update/json: org.apache.solr.handler.UpdateRequestHandler
INFO  - 2015-03-04 21:47:35.281; org.apache.solr.core.RequestHandlers; created /update/csv: org.apache.solr.handler.UpdateRequestHandler
INFO  - 2015-03-04 21:47:35.281; org.apache.solr.core.RequestHandlers; created /update/json/docs: org.apache.solr.handler.UpdateRequestHandler
INFO  - 2015-03-04 21:47:35.285; org.apache.solr.core.RequestHandlers; created /select: solr.SearchHandler
INFO  - 2015-03-04 21:47:35.286; org.apache.solr.core.RequestHandlers; created /query: solr.SearchHandler
INFO  - 2015-03-04 21:47:35.288; org.apache.solr.core.RequestHandlers; created /get: solr.RealTimeGetHandler
INFO  - 2015-03-04 21:47:35.288; org.apache.solr.core.RequestHandlers; created /export: solr.SearchHandler
INFO  - 2015-03-04 21:47:35.288; org.apache.solr.core.RequestHandlers; created /browse: solr.SearchHandler
WARN  - 2015-03-04 21:47:35.290; org.apache.solr.core.RequestHandlers; Multiple requestHandler registered to the same name: /update ignoring: org.apache.solr.handler.UpdateRequestHandler
INFO  - 2015-03-04 21:47:35.290; org.apache.solr.core.RequestHandlers; created /update: solr.UpdateRequestHandler
INFO  - 2015-03-04 21:47:35.290; org.apache.solr.core.RequestHandlers; adding lazy requestHandler: solr.extraction.ExtractingRequestHandler
INFO  - 2015-03-04 21:47:35.291; org.apache.solr.core.RequestHandlers; created /update/extract: solr.extraction.ExtractingRequestHandler
INFO  - 2015-03-04 21:47:35.291; org.apache.solr.core.RequestHandlers; adding lazy requestHandler: solr.FieldAnalysisRequestHandler
INFO  - 2015-03-04 21:47:35.291; org.apache.solr.core.RequestHandlers; created /analysis/field: solr.FieldAnalysisRequestHandler
INFO  - 2015-03-04 21:47:35.292; org.apache.solr.core.RequestHandlers; adding lazy requestHandler: solr.DocumentAnalysisRequestHandler
INFO  - 2015-03-04 21:47:35.292; org.apache.solr.core.RequestHandlers; created /analysis/document: solr.DocumentAnalysisRequestHandler
INFO  - 2015-03-04 21:47:35.294; org.apache.solr.core.RequestHandlers; created /admin/: solr.admin.AdminHandlers
INFO  - 2015-03-04 21:47:35.297; org.apache.solr.core.RequestHandlers; created /admin/ping: solr.PingRequestHandler
INFO  - 2015-03-04 21:47:35.299; org.apache.solr.core.RequestHandlers; created /debug/dump: solr.DumpRequestHandler
INFO  - 2015-03-04 21:47:35.310; org.apache.solr.core.RequestHandlers; created /replication: solr.ReplicationHandler
INFO  - 2015-03-04 21:47:35.310; org.apache.solr.core.RequestHandlers; adding lazy requestHandler: solr.SearchHandler
INFO  - 2015-03-04 21:47:35.310; org.apache.solr.core.RequestHandlers; created /spell: solr.SearchHandler
INFO  - 2015-03-04 21:47:35.310; org.apache.solr.core.RequestHandlers; adding lazy requestHandler: solr.SearchHandler
INFO  - 2015-03-04 21:47:35.310; org.apache.solr.core.RequestHandlers; created /suggest: solr.SearchHandler
INFO  - 2015-03-04 21:47:35.310; org.apache.solr.core.RequestHandlers; adding lazy requestHandler: solr.SearchHandler
INFO  - 2015-03-04 21:47:35.310; org.apache.solr.core.RequestHandlers; created /tvrh: solr.SearchHandler
INFO  - 2015-03-04 21:47:35.311; org.apache.solr.core.RequestHandlers; adding lazy requestHandler: solr.SearchHandler
INFO  - 2015-03-04 21:47:35.311; org.apache.solr.core.RequestHandlers; created /terms: solr.SearchHandler
INFO  - 2015-03-04 21:47:35.311; org.apache.solr.core.RequestHandlers; adding lazy requestHandler: solr.SearchHandler
INFO  - 2015-03-04 21:47:35.311; org.apache.solr.core.RequestHandlers; created /elevate: solr.SearchHandler
INFO  - 2015-03-04 21:47:35.325; org.apache.solr.handler.loader.XMLLoader; xsltCacheLifetimeSeconds=60
INFO  - 2015-03-04 21:47:35.327; org.apache.solr.handler.loader.XMLLoader; xsltCacheLifetimeSeconds=60
INFO  - 2015-03-04 21:47:35.328; org.apache.solr.handler.loader.XMLLoader; xsltCacheLifetimeSeconds=60
INFO  - 2015-03-04 21:47:35.329; org.apache.solr.handler.loader.XMLLoader; xsltCacheLifetimeSeconds=60
INFO  - 2015-03-04 21:47:35.330; org.apache.solr.handler.loader.XMLLoader; xsltCacheLifetimeSeconds=60
INFO  - 2015-03-04 21:47:35.355; org.apache.solr.update.CommitTracker; Hard AutoCommit: if uncommited for 15000ms; 
INFO  - 2015-03-04 21:47:35.355; org.apache.solr.update.CommitTracker; Soft AutoCommit: disabled
INFO  - 2015-03-04 21:47:35.409; org.apache.solr.core.SolrDeletionPolicy; SolrDeletionPolicy.onInit: commits: num=1
	commit{dir=NRTCachingDirectory(MMapDirectory@/home/hadoop/solr-4.10.2/example/solr/collection1/data/index lockFactory=NativeFSLockFactory@/home/hadoop/solr-4.10.2/example/solr/collection1/data/index; maxCacheMB=48.0 maxMergeSizeMB=4.0),segFN=segments_7w,generation=284}
INFO  - 2015-03-04 21:47:35.410; org.apache.solr.core.SolrDeletionPolicy; newest commit generation = 284
INFO  - 2015-03-04 21:47:35.447; org.apache.solr.search.SolrIndexSearcher; Opening Searcher@1eb19ec7[collection1] main
INFO  - 2015-03-04 21:47:35.454; org.apache.solr.rest.ManagedResourceStorage$FileStorageIO; File-based storage initialized to use dir: /home/hadoop/solr-4.10.2/example/solr/collection1/conf
INFO  - 2015-03-04 21:47:35.454; org.apache.solr.rest.RestManager; Initializing RestManager with initArgs: {storageDir=/home/hadoop/solr-4.10.2/example/solr/collection1/conf}
INFO  - 2015-03-04 21:47:35.463; org.apache.solr.rest.ManagedResourceStorage; Reading _rest_managed.json using file:dir=/home/hadoop/solr-4.10.2/example/solr/collection1/conf
INFO  - 2015-03-04 21:47:35.467; org.apache.solr.rest.ManagedResourceStorage; Loaded LinkedHashMap at path _rest_managed.json using file:dir=/home/hadoop/solr-4.10.2/example/solr/collection1/conf
INFO  - 2015-03-04 21:47:35.467; org.apache.solr.rest.ManagedResource; Loaded initArgs {} for /rest/managed
INFO  - 2015-03-04 21:47:35.467; org.apache.solr.rest.RestManager; Initializing 0 registered ManagedResources
INFO  - 2015-03-04 21:47:35.467; org.apache.solr.handler.component.SpellCheckComponent; Initializing spell checkers
INFO  - 2015-03-04 21:47:35.473; org.apache.solr.spelling.DirectSolrSpellChecker; init: {name=default,field=text,classname=solr.DirectSolrSpellChecker,distanceMeasure=internal,accuracy=0.5,maxEdits=2,minPrefix=1,maxInspections=5,minQueryLength=4,maxQueryFrequency=0.01}
INFO  - 2015-03-04 21:47:35.481; org.apache.solr.handler.component.SpellCheckComponent; No queryConverter defined, using default converter
